Listid,Listname,listPublished,Published,Sectorcode,Status,Competitorid,Fiscode,Lastname,Firstname,Nationcode,Gender,Birthdate,Skiclub,Nationalcode,Competitorname,Birthyear,Calculationdate,DHpoints,DHpos,DHSta,SLpoints,SLpos,SLSta,GSpoints,GSpos,GSSta,SGpoints,SGpos,SGSta,ACpoints,ACpos,ACSta
412,"21st FIS points list 2024/25",1,1,AL,O,280224,56815,SEISENBACHER,Johanna,AUT,W,2007-05-13,"SC St. Johann i. T.",,"SEISENBACHER Johanna",2007,15-04-2025,,,,53.89,837,,64.47,1168,,133.36,961,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,280410,198655,SEITZ,Margaux,FRA,W,2007-12-18,"SKI CLUB BARR",2683735,"SEITZ Margaux",2007,15-04-2025,72.34,229,,55.60,884,,47.67,704,,66.86,315,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278777,6538009,SEITZER,Parker,USA,W,2007-08-22,"Smugglers\' Notch Ski Club",6960039,"SEITZER Parker",2007,15-04-2025,,,,181.65,3160,*,160.62,2906,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,154956,422310,SEJERSTED,"Adrian Smiseth",NOR,M,1994-07-16,"Stabaek If",02,"SEJERSTED Adrian Smiseth",1994,15-04-2025,6.93,19,,999.99,6154,*,368.76,5839,*,6.62,20,*,154.98,173,*
412,"21st FIS points list 2024/25",1,1,AL,O,278321,151575,SEJNA,Adam,CZE,M,2007-07-21,,,"SEJNA Adam",2007,15-04-2025,,,,134.55,3956,,217.53,5235,*,277.83,2997,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,293607,705580,Sekerasova,Sona,SVK,W,2008-07-06,,,"Sekerasova Sona",2008,15-04-2025,,,,258.04,3633,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,254025,6301742,SEKIDO,Makoto,JPN,M,2004-08-26,,,"SEKIDO Makoto",2004,15-04-2025,,,,68.39,1937,*,73.97,2200,*,740.84,3675,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,174738,304856,SEKIGUCHI,Kai,JPN,M,1996-11-03,,,"SEKIGUCHI Kai",1996,15-04-2025,999.99,2227,*,60.19,1588,*,34.20,529,,999.99,3725,*,999.99,1221,*
412,"21st FIS points list 2024/25",1,1,AL,O,284826,6302295,SEKIMOTO,Kodai,JPN,M,2008-11-04,,,"SEKIMOTO Kodai",2008,15-04-2025,,,,69.68,1995,,68.13,1988,,306.11,3120,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270280,6301946,SEKINO,Yuhei,JPN,M,2006-09-03,,,"SEKINO Yuhei",2006,15-04-2025,,,,203.00,5020,*,151.18,4386,*,284.86,3032,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277648,561510,SELAK,Jost,SLO,M,2007-10-13,"APT - SK ALPETOUR",SLO,"SELAK Jost",2007,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,210113,460131,SELEJAN,"Sebastian Raul",ROU,M,1998-08-12,"Css Baia sprie",A0872,"SELEJAN Sebastian Raul",1998,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,258465,230826,SELEKOS,Nikolaos,GRE,M,2004-09-22,"GAS Alexandreias",GRE,"SELEKOS Nikolaos",2004,15-04-2025,,,,219.77,5175,*,189.33,4946,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,262831,492553,"SELGA COSTA",Oleguer,ESP,M,2005-06-23,"CLUB ALPI NURIA MASELLA - CERDANYA",ESP,"SELGA COSTA Oleguer",2005,15-04-2025,,,,92.39,2821,,88.48,2752,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277451,40769,SELIG,Edward,AUS,M,2007-05-28,,,"SELIG Edward",2007,15-04-2025,,,,104.80,3217,,96.59,3035,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,281521,151600,SELIGA,Teodor,CZE,M,2007-05-28,,,"SELIGA Teodor",2007,15-04-2025,,,,261.37,5437,*,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,284819,10001544,SELIS,Alessandro,ITA,M,2008-09-13,"SKI RACING CAMP A.D.",ITA62681,"SELIS Alessandro",2008,15-04-2025,,,,155.67,4392,,129.12,3930,,162.27,2150,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,256298,10000015,SELIS,Riccardo,ITA,M,2004-07-01,"SKI RACING CAMP A.D.",ITA49008,"SELIS Riccardo",2004,15-04-2025,,,,56.82,1453,,54.85,1406,,91.83,936,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,286459,6538243,SELL,Ashley,USA,W,2008-06-04,"Park City Ski and Snowboard",6907216,"SELL Ashley",2008,15-04-2025,,,,224.70,3468,,314.59,3810,+,417.43,2082,+,,,
412,"21st FIS points list 2024/25",1,1,AL,O,287704,426607,SELLAEG,Ada,NOR,W,2008-06-13,Ready,03,"SELLAEG Ada",2008,15-04-2025,,,,97.95,1972,,118.73,2345,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,245551,422851,SELLAEG,Simen,NOR,M,2003-02-19,Ready,03,"SELLAEG Simen",2003,15-04-2025,24.60,111,,36.51,644,*,23.59,192,*,25.57,126,,215.63,412,*
412,"21st FIS points list 2024/25",1,1,AL,O,261645,710398,SELMANAGIC,Sadik,BIH,M,2005-01-22,"Ski club Nas Tim",,"SELMANAGIC Sadik",2005,15-04-2025,,,,404.18,5837,*,438.65,5958,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,195701,426262,SELVAAG,Josefine,NOR,W,1998-06-06,"Baerums Skiklub",02,"SELVAAG Josefine",1998,15-04-2025,999.99,1286,*,65.22,1144,*,106.01,2124,*,178.01,1295,*,999.99,708,*
412,"21st FIS points list 2024/25",1,1,AL,O,222817,422790,SELVAAG,Nikolas,NOR,M,2001-09-02,"Baerums Skiklub",02,"SELVAAG Nikolas",2001,15-04-2025,,,,65.25,1799,*,85.20,2634,*,999.99,3725,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285421,6538164,SELZNICK,Amilia,USA,W,2007-08-04,"Sun Valley Ski Education Fnd",7046755,"SELZNICK Amilia",2007,15-04-2025,,,,229.15,3488,,264.84,3657,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270683,561499,SEMENIC,Tristan,SLO,M,2006-06-12,"GOR - SK GORICA",SLO,"SEMENIC Tristan",2006,15-04-2025,,,,310.70,5639,*,296.00,5629,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,253321,156093,SEMERAKOVA,Hana,CZE,W,2004-10-04,"TJ Slovan Pec pod Snezkou",,"SEMERAKOVA Hana",2004,15-04-2025,81.26,274,*,45.18,614,,54.38,892,*,39.76,137,*,242.52,205,*
412,"21st FIS points list 2024/25",1,1,AL,O,261699,92817,SEMERDZHIEV,Marko,BUL,M,2005-03-25,Pamporovo,2396,"SEMERDZHIEV Marko",2005,15-04-2025,,,,37.34,685,,41.64,854,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,232014,92800,SEMERDZHIEV,Nikola,BUL,M,2002-12-26,NSA,2395,"SEMERDZHIEV Nikola",2002,15-04-2025,,,,79.19,2352,*,108.45,3383,*,822.54,3696,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,228433,6536838,SEMET,Madeline,USA,W,2002-10-18,"Williams College",6322227,"SEMET Madeline",2002,15-04-2025,,,,53.12,811,*,65.56,1192,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,261960,6296567,SEMPREBON,Francesca,ITA,W,2005-09-19,"FALCONERI SKITEAM A.S.D.",ITA52368,"SEMPREBON Francesca",2005,15-04-2025,,,,33.07,369,,34.34,374,,68.07,323,*,248.44,213,*
412,"21st FIS points list 2024/25",1,1,AL,O,226787,620127,SEMWAL,"Shivam Chal",IND,M,1995-04-16,Auli,,"SEMWAL Shivam Chal",1995,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,272252,6191707,SENAUX,Lucas,FRA,M,2006-04-06,"CLUB DES SPORTS DE TIGNES",2667707,"SENAUX Lucas",2006,15-04-2025,196.39,1584,*,137.76,4031,*,103.54,3233,*,235.25,2740,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285274,6191905,SENEQUIER,Hugo,FRA,M,2008-05-09,"CLUB SPORTS DE RISOUL",2685718,"SENEQUIER Hugo",2008,15-04-2025,149.48,1252,,160.50,4475,,82.36,2522,,118.17,1450,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,237334,525121,SENER,Merve,TUR,W,2002-05-30,,TUR,"SENER Merve",2002,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,229135,203095,SENNHOFER,Marinus,GER,M,2002-03-21,"SC Kreuth",,"SENNHOFER Marinus",2002,15-04-2025,55.07,289,,22.70,151,*,22.94,137,,32.79,177,,184.08,295,*
412,"21st FIS points list 2024/25",1,1,AL,O,285489,10001567,SENONER,Manuel,ITA,M,2008-10-31,"SKI CLUB GARDENA - GROEDEN A.S.D.",ITA63155,"SENONER Manuel",2008,15-04-2025,108.43,833,,95.80,2943,,78.87,2400,,162.39,2155,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,265584,6296689,SENTIERI,Corinna,ITA,W,2005-09-13,"S.C. CERRETO LAGO COLLAGNA A.D.",ITA52315,"SENTIERI Corinna",2005,15-04-2025,,,,47.33,667,,54.01,877,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285410,325172,SEO,Narae,KOR,W,2008-01-24,,,"SEO Narae",2008,15-04-2025,,,,154.23,2866,,136.92,2596,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,232798,6294274,SEPPI,"Davide Leonardo",ITA,M,2002-04-02,"GRUPPO SCIATORI FIAMME GIALLE",ITA44477,"SEPPI Davide Leonardo",2002,15-04-2025,,,,24.73,243,,21.50,107,*,97.73,1056,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,292498,6297517,SEPPI,Ludovica,ITA,W,2008-02-13,"VAL DI FIEMME SKI TEAM A.S.D.",ITA60564,"SEPPI Ludovica",2008,15-04-2025,,,,106.34,2140,,99.63,2009,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,280001,95193,SERAFIMOVA,Zornitza,BUL,W,2007-07-29,"Vitosha ski",2240,"SERAFIMOVA Zornitza",2007,15-04-2025,,,,134.78,2607,*,208.94,3359,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,293420,6297563,SERAFINI,Beatrice,ITA,W,2008-06-23,"CIMONE SKI TEAM A.S.D.",ITA702857,"SERAFINI Beatrice",2008,15-04-2025,,,,243.56,3576,,207.43,3348,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,281277,10001325,SERAFINI,Stephane,ITA,M,2007-11-01,"S.C. CRAMMONT MONT BLANC S.S.D.",ITA59551,"SERAFINI Stephane",2007,15-04-2025,,,,215.13,5132,*,126.41,3856,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,288912,555105,SERATINSKA,Maija,LAT,W,2006-08-13,"SK Virsotne",,"SERATINSKA Maija",2006,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,155399,740031,SEREBRAKIAN,Arman,ARM,M,1987-04-09,,,"SEREBRAKIAN Arman",1987,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,286900,6297409,SERGI,Elisa,ITA,W,2008-05-03,"SCI CLUB 70 A.S.D.",ITA61357,"SERGI Elisa",2008,15-04-2025,,,,183.43,3173,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,222447,665014,SERHADZEYEVA,Natallia,BLR,W,2001-11-08,"Belarus Alpine and snowboard federa",BLR,"SERHADZEYEVA Natallia",2001,15-04-2025,,,,829.43,4143,*,896.03,4129,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,254660,665018,SERHADZEYEVA,Volha,BLR,W,2004-07-24,"Belarus Alpine Ski Federation",BLR,"SERHADZEYEVA Volha",2004,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277959,10001123,SERIOLI,Simone,ITA,M,2007-05-20,"S.C. ZANETTI-GOGGI A.S.D.",ITA57861,"SERIOLI Simone",2007,15-04-2025,,,,44.11,946,,61.81,1713,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,158926,491862,"SERRA ENRIQUEZ",Jordi,ESP,M,1994-05-12,"RTS Race To Ski Cd",ESP,"SERRA ENRIQUEZ Jordi",1994,15-04-2025,,,,131.92,3890,*,52.75,1330,*,705.56,3662,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,253097,6191496,SERRE,Tristan,FRA,M,2004-12-06,"SKI CLUB SAINT GERVAIS",2667974,"SERRE Tristan",2004,15-04-2025,39.59,180,,45.10,982,*,38.29,720,*,44.07,268,,252.63,537,*
412,"21st FIS points list 2024/25",1,1,AL,O,283251,6191892,SERVANT,Jules,FRA,M,2007-07-27,"CLUB DES SPORTS VAL D ISERE",2672515,"SERVANT Jules",2007,15-04-2025,,,,,,,125.60,3841,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,280309,496730,"SESE GOMEZ",Ruth,ESP,W,2007-02-27,"WHITE CAMPS MADRID",ESP,"SESE GOMEZ Ruth",2007,15-04-2025,,,,231.60,3507,,352.31,3891,+,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,173692,620064,SETHI,Chandan,IND,M,1995-03-04,"Himachal Pradesh",,"SETHI Chandan",1995,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,262903,308512,SETOYAMA,Ai,JPN,W,2005-01-12,,,"SETOYAMA Ai",2005,15-04-2025,,,,228.61,3485,*,116.02,2296,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,286723,308755,SETOYAMA,Misaki,JPN,W,2008-02-22,,,"SETOYAMA Misaki",2008,15-04-2025,,,,,,,130.36,2499,+,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,138523,511863,SETTE,Daniele,SUI,M,1992-02-28,"SAS Bern",SUI,"SETTE Daniele",1992,15-04-2025,999.99,2227,*,314.97,5650,*,23.00,138,,151.00,2000,*,335.74,772,*
412,"21st FIS points list 2024/25",1,1,AL,O,294334,6297594,SETTE,Ludovica,ITA,W,2008-04-28,"SCI CLUB AREMOGNA A.S.D.",ITA61313,"SETTE Ludovica",2008,15-04-2025,,,,205.56,3334,,221.74,3449,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,222448,665015,SEVASTSYANAVA,Aliaksandra,BLR,W,2001-06-01,"Belarus Alpine and snowboard federa",BLR,"SEVASTSYANAVA Aliaksandra",2001,15-04-2025,,,,420.88,3980,*,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,253245,151439,SEVCIK,Jiri,CZE,M,2004-10-04,,,"SEVCIK Jiri",2004,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277361,156210,SEVCIKOVA,Katerina,CZE,W,2007-08-11,,,"SEVCIKOVA Katerina",2007,15-04-2025,,,,375.29,3923,+,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,239821,6294574,SEVERI,Arturo,ITA,M,2003-02-26,"SCI C.A.I. MONTE LUSSARI A.S.D.",ITA46052,"SEVERI Arturo",2003,15-04-2025,410.75,2037,*,38.49,737,,32.70,477,,113.23,1362,*,445.91,960,*
412,"21st FIS points list 2024/25",1,1,AL,O,284595,6538135,SEWELL,Alaska,USA,W,2008-05-10,"Sun Valley Ski Education Fnd",6730203,"SEWELL Alaska",2008,15-04-2025,415.25,1139,,220.49,3437,,179.99,3107,,268.97,1752,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,254397,108571,SEWELL,Lily,CAN,W,2004-05-20,"GEORGIAN PEAKS",CAN,"SEWELL Lily",2004,15-04-2025,,,,33.71,379,,37.36,434,,85.78,485,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,293530,265108,Seyd,SeydehTina,IRI,W,2008-10-08,,,"Seyd SeydehTina",2008,15-04-2025,,,,247.15,3593,,359.90,3906,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,226252,260408,SEYD,"Seyed Alireza",IRI,M,2001-06-02,,,"SEYD Seyed Alireza",2001,15-04-2025,,,,217.37,5152,*,223.62,5281,*,444.27,3453,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,209160,260381,"SEYEDALI LAVASANI",Sadrolah,IRI,M,1999-01-01,,,"SEYEDALI LAVASANI Sadrolah",1999,15-04-2025,,,,528.57,5964,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,196192,6532163,SEYMOUR,Jett,USA,M,1998-11-05,"Steamboat Springs Winter Sports Club",5941828,"SEYMOUR Jett",1998,15-04-2025,,,,9.34,38,*,56.01,1462,,90.12,908,*,249.26,527,*
412,"21st FIS points list 2024/25",1,1,AL,O,256138,6294994,SGARBOSSA,Giovanni,ITA,M,2004-12-15,"SKI TEAM POLISPORTIVA ALPE CIMBRA A.S.D.",ITA50212,"SGARBOSSA Giovanni",2004,15-04-2025,,,,149.82,4278,,153.06,4422,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,294454,775019,SHABANOVA,Arina,KGZ,W,2008-08-18,,,"SHABANOVA Arina",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277188,6537932,SHACKLETON,Beatrix,USA,W,2007-06-09,"Burke Mountain Academy",6550940,"SHACKLETON Beatrix",2007,15-04-2025,112.24,457,,57.40,938,,38.27,454,*,86.30,492,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,255054,221590,SHACKLETON,Dominic,GBR,M,2004-10-01,"Middlebury College",GBR,"SHACKLETON Dominic",2004,15-04-2025,50.03,254,,34.82,582,,23.92,206,,48.56,318,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,226309,620088,SHAFI,Kashif,IND,M,1998-08-18,IISM,,"SHAFI Kashif",1998,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,262798,6533867,SHAFRITZ,Justin,USA,M,2003-12-30,"Cochran\'s Ski Club",6268418,"SHAFRITZ Justin",2003,15-04-2025,,,,110.25,3389,*,114.06,3545,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,217523,820036,SHAH,Amir,PAK,M,1997-04-25,,,"SHAH Amir",1997,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,226502,620111,SHAH,"Daim Ahmed",IND,M,1998-03-19,JKWGA,,"SHAH Daim Ahmed",1998,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,226572,820049,SHAH,Hussain,PAK,M,2000-01-01,,,"SHAH Hussain",2000,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,125301,820026,SHAH,"Liaqat Ali",PAK,M,1989-02-02,,,"SHAH Liaqat Ali",1989,15-04-2025,,,,857.57,6116,*,934.88,6201,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,282277,620157,SHAH,"Shafqat Rasool",IND,M,1998-02-15,,IND,"SHAH Shafqat Rasool",1998,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,226497,620106,SHAHDAD,Mohammad,IND,M,1999-07-01,JKWGA,,"SHAHDAD Mohammad",1999,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,276346,740064,SHAHINYAN,Samvel,ARM,M,2006-09-22,"Vanadzor Winter sports school",,"SHAHINYAN Samvel",2006,15-04-2025,,,,674.28,6046,*,753.99,6141,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,218186,825012,SHAHZAD,Ramsha,PAK,W,1997-07-27,,,"SHAHZAD Ramsha",1997,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,236539,961012,SHAIDANI,Mojtaba,AFG,M,1998-03-21,,,"SHAIDANI Mojtaba",1998,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270881,770048,SHAKIROV,Timur,KGZ,M,2006-06-20,Bishkek,KGZ,"SHAKIROV Timur",2006,15-04-2025,,,,87.23,2653,,105.04,3282,,154.09,2047,*,269.69,587,*
412,"21st FIS points list 2024/25",1,1,AL,O,245264,947027,SHALA,Era,KOS,W,2003-08-25,PRISHTINA,KOS,"SHALA Era",2003,15-04-2025,,,,,,,904.28,4131,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285726,6534573,SHAMAH,Teodor,USA,M,2008-08-17,"Rowmark Ski Academy",6559747,"SHAMAH Teodor",2008,15-04-2025,,,,89.43,2726,,95.57,3001,,139.48,1833,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,283024,825025,SHAMIM,Nuzhat,PAK,W,1997-05-17,,,"SHAMIM Nuzhat",1997,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,295244,260532,"shamsedini darbandsari",Esmaeil,IRI,M,1981-12-01,,,"shamsedini darbandsari Esmaeil",1981,15-04-2025,,,,344.23,5734,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285907,45556,SHANAHAN,Tess,AUS,W,2008-08-12,,,"SHANAHAN Tess",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,282157,120184,SHANG,Junyu,CHN,M,2007-04-26,,,"SHANG Junyu",2007,15-04-2025,,,,217.91,5159,*,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,295085,260517,"Sharif ahi",Mohammad,IRI,M,1999-07-14,,,"Sharif ahi Mohammad",1999,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,180534,620065,SHARMA,Vineet,IND,M,1996-12-11,"Himachal Pradesh",,"SHARMA Vineet",1996,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285721,6534572,SHARP,Royce,USA,M,2008-04-27,"Schweitzer Alpine Racing School",6876053,"SHARP Royce",2008,15-04-2025,186.01,1515,,193.67,4925,+,161.20,4570,,226.79,2698,+,,,
412,"21st FIS points list 2024/25",1,1,AL,O,286672,695178,SHARUN,Olesia,UKR,W,2008-07-29,"Lviv DYNAMO",,"SHARUN Olesia",2008,15-04-2025,,,,113.37,2262,,135.52,2576,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,288252,6534716,SHAW,Shannon,USA,M,2007-08-28,,6821620,"SHAW Shannon",2007,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277712,6534317,SHAY,Rick,USA,M,2007-09-11,"Ski and Snowboard Club Vail",6482712,"SHAY Rick",2007,15-04-2025,94.96,664,*,37.70,702,,45.78,1037,,71.41,583,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,234193,486201,SHCHERBAKOVSKAYA,Maria,ISR,W,2002-07-11,,RUS,"SHCHERBAKOVSKAYA Maria",2002,15-04-2025,,,,422.33,3982,*,325.61,3832,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,202558,280036,SHCHERBAKOVSKIY,Nikita,ISR,M,1999-10-19,,ISR,"SHCHERBAKOVSKIY Nikita",1999,15-04-2025,,,,,,,,,,572.18,3586,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,239583,6100399,SHEARS,Bredy,CAN,M,2003-09-06,"UofC ALPINE",CAN,"SHEARS Bredy",2003,15-04-2025,237.32,1761,*,60.20,1590,,41.67,857,,96.54,1034,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,250522,340603,SHEHAB,"Ziad walid",LBN,M,2003-05-06,"Faraya Sporting",LBN,"SHEHAB Ziad walid",2003,15-04-2025,,,,206.01,5047,*,232.07,5332,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,226491,620100,SHEIKH,"Bilal Ahamd",IND,M,1995-12-11,,,"SHEIKH Bilal Ahamd",1995,15-04-2025,,,,525.88,5963,*,542.41,6050,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,226501,620110,SHEIKH,"Sajid  Raza",IND,M,2001-05-09,JKWGA,,"SHEIKH Sajid  Raza",2001,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,226514,625040,SHEMAIL,Shemail,IND,W,2001-08-13,JKWGA,,"SHEMAIL Shemail",2001,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,284784,221701,SHEPHARD,Jack,GBR,M,2006-04-15,UNIQ,,"SHEPHARD Jack",2006,15-04-2025,,,,117.00,3557,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270547,6100813,SHEPHERD,Griffin,CAN,M,2006-09-16,PANO,CAN,"SHEPHERD Griffin",2006,15-04-2025,,,,43.14,913,,46.75,1075,,90.75,918,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,213712,695130,SHEPILENKO,Anastasiia,UKR,W,2000-10-09,Avalanche,,"SHEPILENKO Anastasiia",2000,15-04-2025,84.45,289,,49.08,707,,30.18,276,,49.31,194,,201.78,130,*
412,"21st FIS points list 2024/25",1,1,AL,O,232583,695142,SHEPILENKO,Kateryna,UKR,W,2002-11-12,Avalanche,,"SHEPILENKO Kateryna",2002,15-04-2025,107.67,437,*,224.28,3464,*,103.20,2086,,89.08,534,*,413.89,465,*
412,"21st FIS points list 2024/25",1,1,AL,O,265010,690803,SHEPIUK,Dmytro,UKR,M,2005-11-02,"SCHOOL OF HIGHER SPORTSMANSHIP",,"SHEPIUK Dmytro",2005,15-04-2025,83.67,525,,48.13,1089,,62.88,1758,,64.02,480,,184.42,297,*
412,"21st FIS points list 2024/25",1,1,AL,O,261766,6533776,SHEPPARD,Jett,USA,M,2005-07-05,,6385188,"SHEPPARD Jett",2005,15-04-2025,,,,87.89,2678,*,102.65,3206,*,189.58,2424,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,238782,6533246,SHEPPARD,Leyton,USA,M,2003-08-05,,6326382,"SHEPPARD Leyton",2003,15-04-2025,,,,249.75,5376,*,278.90,5570,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,238781,6533245,SHEPPARD,Sebastian,USA,M,2003-08-05,,6326480,"SHEPPARD Sebastian",2003,15-04-2025,,,,93.52,2871,,93.66,2942,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,261762,6537518,SHEPPARD,Skylar,USA,W,2005-07-05,"Harvard Ski Team",6385172,"SHEPPARD Skylar",2005,15-04-2025,91.88,339,*,33.04,367,,46.05,651,,79.27,420,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,273157,482402,SHERBAKOV,Miron,RUS,M,2006-09-02,,,"SHERBAKOV Miron",2006,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,279756,6534442,SHERMAN,Zeke,USA,M,2007-10-18,"Park City Ski and Snowboard",6554618,"SHERMAN Zeke",2007,15-04-2025,130.95,1065,*,62.20,1676,,73.88,2197,,122.96,1542,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,219161,890012,SHERPA,"Tshering Tenzing",NEP,M,2000-10-08,Nepal,NEP,"SHERPA Tshering Tenzing",2000,15-04-2025,,,,,,,,,,,,,,,
